OBJECTID,FIPSCODE,FIPSNUM,NAME,LABEL,TYPE,SQKM,SQMILES,ACRES,VER,LAYOUT,PENINSULA,ShapeSTArea,ShapeSTLength
1385,43400,43400,Kingston,Kingston Township,Township,92.833,35.843,22939.261,17A,landscape,lower,176307936.421875,53124.8052223862
1386,85280,85280,Wells,Wells Township,Township,91.832,35.456,22691.943,17A,landscape,lower,174402981.597656,52832.883333356
1387,40440,40440,Indianfields,Indianfields Township,Township,85.674,33.079,21170.314,17A,portrait,lower,162693698.105469,63663.9275154981
1388,42140,42140,Juniata,Juniata Township,Township,91.389,35.285,22582.576,17A,portrait,lower,173484779.335938,53032.1661466612
1389,21600,21600,Denmark,Denmark Township,Township,91.352,35.271,22573.316,17A,portrait,lower,173415554.511719,52571.464646169
1390,43880,43880,Koylton,Koylton Township,Township,93.656,36.161,23142.721,17A,portrait,lower,177370114.910156,53278.4550788653
1391,19980,19980,Dayton,Dayton Township,Township,93.505,36.102,23105.384,17A,portrait,lower,177079208.183594,53238.3313027606
1392,30760,30760,Fremont,Fremont Township,Township,93.403,36.063,23080.16,17A,portrait,lower,176883340.382812,53183.7023596054
1393,81860,81860,Vassar,Vassar Township,Township,90.306,34.867,22314.974,17A,landscape,lower,170942923.476562,60579.6316642591
1394,80940,80940,Tuscola,Tuscola Township,Township,86.573,33.426,21392.536,17A,portrait,lower,163882361.199219,55460.790808764
1395,81840,81840,Vassar,City of Vassar,City,5.657,2.184,1397.976,17A,landscape,lower,10716982.9023438,16184.5467267546
1396,84460,84460,Watertown,Watertown Township,Township,85.264,32.921,21069.026,17A,portrait,lower,161012282.746094,50895.4826147641
1397,54240,54240,Millington,Millington Township,Township,93.051,35.927,22993.148,17A,landscape,lower,175655352.597656,52952.3954551909
1398,03220,3220,Arbela,Arbela Township,Township,86.714,33.48,21427.252,17A,portrait,lower,163693541.636719,51147.7350451755
1399,64280,64280,Pine Grove,Pine Grove Township,Township,90.81,35.062,22439.425,17A,portrait,lower,166589218.753906,55730.8482300624
1400,09240,9240,Bloomingdale,Bloomingdale Township,Township,90.799,35.057,22436.581,17A,portrait,lower,166555803.851562,54171.2778339479
1401,75000,75000,South Haven,South Haven Township,Township,45.358,17.513,11208.075,17A,portrait,lower,83161141.0703125,63430.6677730913
1402,31840,31840,Geneva,Geneva Township,Township,91.603,35.368,22635.471,17A,portrait,lower,168011595.542969,51911.0114929183
1403,17440,17440,Columbia,Columbia Township,Township,91.682,35.399,22654.924,17A,portrait,lower,168165829.464844,51907.4944175594
1404,32640,32640,Gobles,City of Gobles,City,2.674,1.032,660.686,17A,landscape,lower,4902457.6015625,10149.3658251815
1405,01600,1600,Almena,Almena Township,Township,90.286,34.86,22309.969,17A,portrait,lower,165163965.492188,51392.8897030559
1406,84820,84820,Waverly,Waverly Township,Township,89.384,34.511,22086.948,17A,portrait,lower,163511320.96875,52222.4505293896
1407,03500,3500,Arlington,Arlington Township,Township,90.444,34.921,22349.046,17A,portrait,lower,165433073.222656,57284.3590988713
1408,05160,5160,Bangor,Bangor Township,Township,89.495,34.554,22114.578,17A,portrait,lower,163682326.585938,61052.2473985747
1409,18560,18560,Covert,Covert Township,Township,90.58,34.973,22382.596,17A,landscape,lower,165639547.289062,53234.8844676655
1410,05140,5140,Bangor,City of Bangor,City,4.782,1.846,1181.563,17A,portrait,lower,8752641.46484375,18326.2852919285
1411,63000,63000,Paw Paw,Paw Paw Township,Township,95.572,36.9,23616.119,17A,portrait,lower,174348427.519531,56242.6416719601
1412,46460,46460,Lawrence,Lawrence Township,Township,92.715,35.797,22910.157,17A,portrait,lower,169117918.832031,55094.3018771945
1413,03140,3140,Antwerp,Antwerp Township,Township,90.563,34.967,22378.456,17A,portrait,lower,165211783.210938,51443.721672956
1414,36980,36980,Hartford,Hartford Township,Township,87.656,33.844,21660.073,17A,portrait,lower,159877507.777344,64961.1551353929
1415,36960,36960,Hartford,City of Hartford,City,3.531,1.363,872.448,17A,portrait,lower,6440619.68359375,13359.6643868335
1416,65760,65760,Porter,Porter Township,Township,91.667,35.393,22651.138,17A,portrait,lower,166761635.238281,51665.4946389444
1417,21060,21060,Decatur,Decatur Township,Township,92.122,35.568,22763.58,17A,portrait,lower,167581616.203125,51764.1271239507
1418,42500,42500,Keeler,Keeler Township,Township,90.639,34.996,22397.185,17A,portrait,lower,164867490.40625,51359.0531429709
1419,36180,36180,Hamilton,Hamilton Township,Township,92.071,35.549,22750.919,17A,portrait,lower,167479596.34375,51693.4698361029
1420,71130,71130,Salem,Salem Township,Township,88.982,34.356,21987.731,17A,portrait,lower,163344102.59375,51152.7933834315
1421,58280,58280,Northfield,Northfield Township,Township,95.006,36.682,23476.266,17A,landscape,lower,174387634.429688,52947.7798809617
1422,85100,85100,Webster,Webster Township,Township,92.078,35.552,22752.831,17A,landscape,lower,169002785.011719,54601.1650187394
1423,22180,22180,Dexter,Dexter Township,Township,85.819,33.135,21206.12,17A,landscape,lower,157506229.640625,50464.645830581
1424,49780,49780,Lyndon,Lyndon Township,Township,91.007,35.138,22488.11,17A,portrait,lower,167025450.898438,51708.3074162938
1425,77560,77560,Superior,Superior Township,Township,91.932,35.495,22716.698,17A,portrait,lower,168302489.058594,52123.5891203112
1426,22160,22160,Dexter,City of Dexter,City,4.884,1.886,1206.758,17A,landscape,lower,8948843.08203125,21348.6831081094
1427,47460,47460,Lima,Lima Township,Township,91.245,35.23,22546.779,17A,portrait,lower,167006587.464844,59507.2139404165
1428,77800,77800,Sylvan,Sylvan Township,Township,88.544,34.187,21879.399,17A,portrait,lower,162051464.367188,60602.9215802517
1429,15020,15020,Chelsea,City of Chelsea,City,9.491,3.664,2345.232,17A,portrait,lower,17381199.0429688,24080.2713091751
1430,71940,71940,Scio,Scio Township,Township,84.22,32.517,20810.955,17A,landscape,lower,154154569.921875,79263.9928094024
1431,03020,3020,Ann Arbor,Ann Arbor Township,Township,43.514,16.801,10752.452,17A,landscape,lower,79697615.1367188,132010.404367795
1432,03000,3000,Ann Arbor,City of Ann Arbor,City,75.046,28.975,18543.98,17A,portrait,lower,137267893.703125,150582.377341827
1433,89140,89140,Ypsilanti,City of Ypsilanti,City,11.378,4.393,2811.611,17A,landscape,lower,20791057.4453125,30937.0298236695
1434,89160,89160,Ypsilanti,Ypsilanti Township,Township,82.424,31.824,20367.182,17A,portrait,lower,150465804.558594,79409.2443592372
1435,49120,49120,Lodi,Lodi Township,Township,88.992,34.36,21990.081,17A,landscape,lower,162459281.878906,55848.3625532551
1436,64560,64560,Pittsfield,Pittsfield Township,Township,70.461,27.205,17411.067,17A,landscape,lower,128608406.21875,78124.3924112011
1437,30520,30520,Freedom,Freedom Township,Township,92.092,35.557,22756.202,17A,landscape,lower,168100602.886719,51855.5478785556
1438,72760,72760,Sharon,Sharon Township,Township,97.387,37.601,24064.705,17A,landscape,lower,177746801.769531,53342.2768436672
1439,71140,71140,Saline,City of Saline,City,11.115,4.292,2746.592,17A,portrait,lower,20266249.3203125,36000.5961026014
1440,04180,4180,Augusta,Augusta Township,Township,95.273,36.785,23542.273,17A,portrait,lower,173463335.339844,52650.3144893909
1441,89100,89100,York,York Township,Township,90.18,34.818,22283.659,17A,portrait,lower,164188792.085938,62036.4035082729
1442,71160,71160,Saline,Saline Township,Township,90.27,34.853,22305.922,17A,landscape,lower,164333433.523438,55593.1270482842
1443,10560,10560,Bridgewater,Bridgewater Township,Township,94.786,36.597,23421.879,17A,portrait,lower,172550166.546875,52655.66128409
1444,50680,50680,Manchester,Manchester Township,Township,100.493,38.8,24831.975,17A,landscape,lower,182906966.03125,54307.2172657693
1445,35580,35580,Grosse Pointe Woods,City of Grosse Pointe Woods,City,8.391,3.24,2073.553,17A,landscape,lower,15423105.7773438,19781.9426560567
1446,36700,36700,Harper Woods,City of Harper Woods,City,6.777,2.617,1674.617,17A,landscape,lower,12456894.5625,16965.4375240349
1447,22000,22000,Detroit,City of Detroit,City,370.185,142.929,91473.809,17A,landscape,lower,679300009.785156,178215.914773646
1448,67625,67625,Redford,Redford Township,Township,29.114,11.241,7194.069,17A,portrait,lower,53446870.6992188,36642.8844632389
1449,49000,49000,Livonia,City of Livonia,City,92.802,35.831,22931.651,17A,landscape,lower,170382885.421875,52220.8019379609
1450,35520,35520,Grosse Pointe Farms,City of Grosse Pointe Farms,City,7.084,2.735,1750.577,17A,portrait,lower,13008470.9179688,18539.4825170309
1451,59000,59000,Northville,Northville Township,Township,42.894,16.561,10599.2,17A,landscape,lower,78799229.0703125,47294.2460445485
1452,38180,38180,Highland Park,City of Highland Park,City,7.645,2.952,1889.141,17A,landscape,lower,14038672.21875,15459.8617860247
1453,35480,35480,Grosse Pointe,City of Grosse Pointe,City,2.752,1.062,679.924,17A,portrait,lower,5050116.9296875,10207.118742659
1454,36280,36280,Hamtramck,City of Hamtramck,City,5.423,2.094,1340.13,17A,portrait,lower,9955600.1015625,14116.4508286713
1455,35540,35540,Grosse Pointe Park,City of Grosse Pointe Park,City,5.624,2.171,1389.6,17A,portrait,lower,10317382.7421875,14683.7433300194
1456,65080,65080,Plymouth,Plymouth Township,Township,41.498,16.022,10254.245,17A,landscape,lower,76133983.375,57997.9987038498
1457,65060,65060,Plymouth,City of Plymouth,City,5.729,2.212,1415.655,17A,landscape,lower,10510224.3398438,18659.1975772686
1458,21020,21020,Dearborn Heights,City of Dearborn Heights,City,30.451,11.757,7524.452,17A,portrait,lower,55763578.7460938,61524.9039438373
1459,21000,21000,Dearborn,City of Dearborn,City,63.391,24.475,15664.087,17A,landscape,lower,116070265.878906,57640.8762095891
1460,86000,86000,Westland,City of Westland,City,52.924,20.434,13077.606,17A,landscape,lower,96929338.0234375,69252.1441337228
1461,13120,13120,Canton,Canton Township,Township,93.535,36.114,23112.852,17A,portrait,lower,171250519.515625,52330.6049318517
1462,31420,31420,Garden City,City of Garden City,City,15.173,5.858,3749.257,17A,landscape,lower,27793152.9726562,25671.8155970547
1463,40680,40680,Inkster,City of Inkster,City,16.186,6.249,3999.481,17A,landscape,lower,29619088.1757812,21728.5927799972
1464,01380,1380,Allen Park,City of Allen Park,City,18.166,7.014,4488.966,17A,portrait,lower,33207674.4257812,32102.3151776131
1465,52940,52940,Melvindale,City of Melvindale,City,7.122,2.75,1759.768,17A,portrait,lower,13026407.328125,15398.0874544186
1466,68760,68760,River Rouge,City of River Rouge,City,8.394,3.241,2074.208,17A,landscape,lower,15350378.3789062,19720.5916385474
1467,84940,84940,Wayne,City of Wayne,City,15.582,6.016,3850.333,17A,landscape,lower,28500766.3515625,24024.1615010346
1468,47800,47800,Lincoln Park,City of Lincoln Park,City,15.146,5.848,3742.682,17A,portrait,lower,27672550.453125,22493.6342682641
1469,79000,79000,Taylor,City of Taylor,City,61.172,23.619,15115.875,17A,portrait,lower,111706374.007812,43223.6990660258
1470,24740,24740,Ecorse,City of Ecorse,City,9.63,3.718,2379.689,17A,landscape,lower,17597925.15625,17918.1811257173
1471,69420,69420,Romulus,City of Romulus,City,93.054,35.928,22994.01,17A,landscape,lower,169917853.601562,52228.9230275622
1472,81660,81660,Van Buren,Van Buren Township,Township,93.355,36.044,23068.203,17A,portrait,lower,170452410.402344,70610.2235263396
1473,88900,88900,Wyandotte,City of Wyandotte,City,18.061,6.973,4462.88,17A,portrait,lower,32964244.125,24992.2242410541
1474,74960,74960,Southgate,City of Southgate,City,17.795,6.871,4397.222,17A,portrait,lower,32473176.5,23663.4092317443
1475,07020,7020,Belleville,City of Belleville,City,3.073,1.186,759.344,17A,portrait,lower,5607672.8125,17708.1782554448
1476,35420,35420,Grosse Ile,Grosse Ile Township,Township,48.266,18.636,11926.664,17A,portrait,lower,87869361.0625,45811.2717242327
1477,68880,68880,Riverview,City of Riverview,City,11.521,4.448,2846.771,17A,landscape,lower,21002300.9335938,22145.1804630405
1478,40040,40040,Huron,Huron Township,Township,92.745,35.809,22917.551,17A,landscape,lower,168895097.890625,52019.9275885051
1479,80420,80420,Trenton,City of Trenton,City,19.557,7.551,4832.607,17A,portrait,lower,35615814.0195312,28409.7803121346
1480,77360,77360,Sumpter,Sumpter Township,Township,96.903,37.414,23944.91,17A,portrait,lower,176438384.496094,53150.3151998067
1481,88380,88380,Woodhaven,City of Woodhaven,City,16.682,6.441,4122.193,17A,portrait,lower,30373357.1796875,24953.8629767026
1482,32020,32020,Gibraltar,City of Gibraltar,City,11.414,4.407,2820.309,17A,landscape,lower,20757225.7578125,19830.4326799265
1483,11220,11220,Brownstown,Brownstown Township,Township,79.482,30.688,19640.24,17A,portrait,lower,144608871.570312,90478.0138031544
1484,69180,69180,Rockwood,City of Rockwood,City,6.999,2.702,1729.459,17A,portrait,lower,12718698.6328125,22134.4119485159
1485,47380,47380,Liberty,Liberty Township,Township,94.39,36.444,23323.922,17A,landscape,lower,185516106.660156,54251.5593434081
1486,35240,35240,Greenwood,Greenwood Township,Township,91.504,35.33,22610.941,17A,portrait,lower,179843316.429688,53797.4512437777
1487,86500,86500,Wexford,Wexford Township,Township,94.535,36.5,23359.751,17A,portrait,lower,185798822.332031,54530.8464353118
1488,36420,36420,Hanover,Hanover Township,Township,93.384,36.055,23075.354,17A,portrait,lower,183537647.398438,54244.3827820943
1489,14120,14120,Cedar Creek,Cedar Creek Township,Township,88.722,34.256,21923.435,17A,landscape,lower,173856756.210938,70751.7470590226
1490,50880,50880,Manton,City of Manton,City,4.035,1.558,996.953,17A,portrait,lower,7914146.80078125,16895.2495856981
1491,17200,17200,Colfax,Colfax Township,Township,91.581,35.359,22629.824,17A,portrait,lower,179463963.335938,53551.2485228858
1492,03060,3060,Antioch,Antioch Township,Township,91.342,35.267,22570.778,17A,landscape,lower,178993690.058594,53621.0584363048
1493,75940,75940,Springville,Springville Township,Township,91.807,35.447,22685.795,17A,landscape,lower,179902663.425781,53747.5065267155
1494,36600,36600,Haring,Haring Township,Township,85.101,32.858,21028.807,17A,landscape,lower,166302617.792969,74145.8558379713
1495,72380,72380,Selma,Selma Township,Township,93.193,35.982,23028.271,17A,landscape,lower,182090031.414062,53955.8792493363
1496,09580,9580,Boon,Boon Township,Township,93.172,35.974,23023.09,17A,landscape,lower,182045384.441406,53933.0610527266
1497,74220,74220,Slagle,Slagle Township,Township,92.615,35.759,22885.418,17A,portrait,lower,180953301.589844,53893.9304430513
1498,12320,12320,Cadillac,City of Cadillac,City,23.985,9.261,5926.729,17A,landscape,lower,46791016.6132812,57994.4987724081
1499,15860,15860,Clam Lake,Clam Lake Township,Township,78.779,30.417,19466.478,17A,landscape,lower,153443182.628906,68856.4596075724
1500,15060,15060,Cherry Grove,Cherry Grove Township,Township,94.012,36.298,23230.715,17A,landscape,lower,183151946.765625,54249.2169414059
1501,37640,37640,Henderson,Henderson Township,Township,93.707,36.18,23155.219,17A,landscape,lower,182554033.527344,54065.4183756247
1502,74820,74820,South Branch,South Branch Township,Township,93.281,36.016,23050.023,17A,landscape,lower,181720644.203125,54062.2823301388
1503,38640,38640,Holland,City of Holland,City,45.152,17.433,11157.127,17A,landscape,lower,83865646.7265625,64658.8268735093
1504,53780,53780,Midland,City of Midland,City,94.173,36.36,23270.401,17A,landscape,lower,179904666.261719,134463.552023812
1505,57760,57760,Niles,City of Niles,City,15.405,5.948,3806.637,17A,portrait,lower,27773914.1601562,49229.3390311711
